"point.ID","poly.ID","SUID","ORG","ACTIVITY_C","ACTIVITY","LOCAL_QUAL","ASU_NBR_UN","ASU_UOM","ADMIN_REGI","ADMIN_FORE","ADMIN_DIST","STATE_ABBR","OWNERSHIP_","PROC_REGIO","PROC_FORES","LAND_SUITA","PRODUCTIVI","SLOPE","ELEVATION","ASPECT","MGT_AREA_C","MGT_PRESCR","NBR_UNITS_","NBR_UNITS1","UOM","DATE_PLANN","DATE_ACCOM","DATE_COMPL","FISCAL_YEA","FISCAL_Y_1","FISCAL_Y_2","FY_PLANNED","KEYPOINT","FUND_CODE","METHOD_COD","EQUIPMENT_","COST_PER_U","NEPA_PROJE","NEPA_DOC_N","IMPLEMENTA","IMPLEMEN_1","IMPLEMEN_2","ACCOMPLISH","ACCOMPLI_1","ACTIVITY_1","ACTIVITY_U","FACTS_ID","SUBUNIT","FEATURE_TY","TREATMENT_","ACTIVITY_2","ACTIVITY_S","WORKFORCE_","NEPA_PRO_1","SUID_CN","ISWUI","CWPP","CAT_NM","EQUIPMENT","METHOD","TREATMENT1","STAGE","STAGE_VALU","REV_DATE","DATA_SOURC","DATA_SOU_1","ACCURACY","FS_UNIT_ID","FS_UNIT_NA","CRC_VALUE","ETL_MODIFI","UK","EDW_INSERT","UK_HAZ","CRC_HAZ","ETL_MODI_1","GIS_ACRES","SHAPE_AREA","SHAPE_LEN"
3522,246801,"081105RXBFY10051001","081105","1111","Broadcast Burning - Covers a majority of the unit","N/A",1069,"ACRES","08","11","05","NC","FS","08","21",NA,NA,0,0,NA,NA,NA,1069,1025,"ACRES","2010/03/01","2010/04/05","2010/04/05",2010,2010,2010,2010,"3","WFHF","300","301",35,"10975","(PALS)LOST BEAR EAST PRESCRIBED BURN",NA,NA,NA,NA,NA,"2640629010602","2514442010602","RXBFY10051","001","A","Broadcast Burn","RX BURN BIG LOST BEAR FY10","RX BURN LOST BEAR EAST FY10","FA","23564","897885010602","Y","CWPP Equivalent","Fire","Helitorch","Prescribed Burn",NA,3,"Accomplished","2013/08/27","24","Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","BA925A3F0D8831CD","N","0811_9574_ACTP","2017/01/14","2640629010602_081105RXBFY10051001","5B8FD15C98E37A26","2017/02/24",1069.69,0.000431210942476,0.12903251443
3534,246801,"081105RXBFY10051001","081105","1111","Broadcast Burning - Covers a majority of the unit","N/A",1069,"ACRES","08","11","05","NC","FS","08","21",NA,NA,0,0,NA,NA,NA,1069,1025,"ACRES","2010/03/01","2010/04/05","2010/04/05",2010,2010,2010,2010,"3","WFHF","300","301",35,"10975","(PALS)LOST BEAR EAST PRESCRIBED BURN",NA,NA,NA,NA,NA,"2640629010602","2514442010602","RXBFY10051","001","A","Broadcast Burn","RX BURN BIG LOST BEAR FY10","RX BURN LOST BEAR EAST FY10","FA","23564","897885010602","Y","CWPP Equivalent","Fire","Helitorch","Prescribed Burn",NA,3,"Accomplished","2013/08/27","24","Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","BA925A3F0D8831CD","N","0811_9574_ACTP","2017/01/14","2640629010602_081105RXBFY10051001","5B8FD15C98E37A26","2017/02/24",1069.69,0.000431210942476,0.12903251443
3534,246802,"081105RXBFY10051001","081105","1111","Broadcast Burning - Covers a majority of the unit","N/A",1069,"ACRES","08","11","05","NC","FS","08","21",NA,NA,0,0,NA,NA,NA,1069,1025,"ACRES","2012/10/30","2013/03/11","2013/03/12",2013,2013,2013,2013,"3","WFHF","300","310",12.02,"10975","(PALS)LOST BEAR EAST PRESCRIBED BURN","GRANDFATHER RESTORATION PROJECT","CFLR019","CFLRP",NA,NA,"3969533010602","2514442010602","RXBFY10051","001","A","Broadcast Burn","RX BURN BIG LOST BEAR FY10","RX BURN LOST BEAR EAST FY10","FA","23564","897885010602","Y","CWPP Equivalent","Fire","Aerial Ignition Device","Prescribed Burn",NA,3,"Accomplished","2013/08/27","24","Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","BA925A3F0D8831CD","N","0811_9574_ACTP","2017/01/14","3969533010602_081105RXBFY10051001","5B8FD15CDBD45EF8","2017/02/24",1069.69,0.000431210942476,0.12903251443
3553,246803,"081105RXBFY10051002","081105","1111","Broadcast Burning - Covers a majority of the unit","N/A",3537,"ACRES","08","11","05","NC","FS","08","21",NA,NA,0,0,NA,NA,NA,3537,3700,"ACRES","2012/10/30","2013/03/08","2013/03/08",2013,2013,2013,2013,"3","WFHF","300","310",12.02,"36286","(PALS)LOST BEAR WEST PRESCRIBED BURN","GRANDFATHER RESTORATION PROJECT","CFLR019","CFLRP",NA,NA,"3969622010602","2514442010602","RXBFY10051","002","A","Broadcast Burn","RX BURN BIG LOST BEAR FY10","RX BURN LOST BEAR WEST FY13","FA","36078","897890010602","Y","CWPP Equivalent","Fire","Aerial Ignition Device","Prescribed Burn",NA,3,"Accomplished","2013/08/27",NA,NA,0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","54250EEE6F4A0ABD","N","0811_9575_ACTP","2017/01/14","3969622010602_081105RXBFY10051002","E5ABEB60AB1B9805","2017/02/24",3538.181,0.00142592600033,0.182525846462
3635,246802,"081105RXBFY10051001","081105","1111","Broadcast Burning - Covers a majority of the unit","N/A",1069,"ACRES","08","11","05","NC","FS","08","21",NA,NA,0,0,NA,NA,NA,1069,1025,"ACRES","2012/10/30","2013/03/11","2013/03/12",2013,2013,2013,2013,"3","WFHF","300","310",12.02,"10975","(PALS)LOST BEAR EAST PRESCRIBED BURN","GRANDFATHER RESTORATION PROJECT","CFLR019","CFLRP",NA,NA,"3969533010602","2514442010602","RXBFY10051","001","A","Broadcast Burn","RX BURN BIG LOST BEAR FY10","RX BURN LOST BEAR EAST FY10","FA","23564","897885010602","Y","CWPP Equivalent","Fire","Aerial Ignition Device","Prescribed Burn",NA,3,"Accomplished","2013/08/27","24","Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","BA925A3F0D8831CD","N","0811_9574_ACTP","2017/01/14","3969533010602_081105RXBFY10051001","5B8FD15CDBD45EF8","2017/02/24",1069.69,0.000431210942476,0.12903251443
3635,246801,"081105RXBFY10051001","081105","1111","Broadcast Burning - Covers a majority of the unit","N/A",1069,"ACRES","08","11","05","NC","FS","08","21",NA,NA,0,0,NA,NA,NA,1069,1025,"ACRES","2010/03/01","2010/04/05","2010/04/05",2010,2010,2010,2010,"3","WFHF","300","301",35,"10975","(PALS)LOST BEAR EAST PRESCRIBED BURN",NA,NA,NA,NA,NA,"2640629010602","2514442010602","RXBFY10051","001","A","Broadcast Burn","RX BURN BIG LOST BEAR FY10","RX BURN LOST BEAR EAST FY10","FA","23564","897885010602","Y","CWPP Equivalent","Fire","Helitorch","Prescribed Burn",NA,3,"Accomplished","2013/08/27","24","Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","BA925A3F0D8831CD","N","0811_9574_ACTP","2017/01/14","2640629010602_081105RXBFY10051001","5B8FD15C98E37A26","2017/02/24",1069.69,0.000431210942476,0.12903251443
3637,246802,"081105RXBFY10051001","081105","1111","Broadcast Burning - Covers a majority of the unit","N/A",1069,"ACRES","08","11","05","NC","FS","08","21",NA,NA,0,0,NA,NA,NA,1069,1025,"ACRES","2012/10/30","2013/03/11","2013/03/12",2013,2013,2013,2013,"3","WFHF","300","310",12.02,"10975","(PALS)LOST BEAR EAST PRESCRIBED BURN","GRANDFATHER RESTORATION PROJECT","CFLR019","CFLRP",NA,NA,"3969533010602","2514442010602","RXBFY10051","001","A","Broadcast Burn","RX BURN BIG LOST BEAR FY10","RX BURN LOST BEAR EAST FY10","FA","23564","897885010602","Y","CWPP Equivalent","Fire","Aerial Ignition Device","Prescribed Burn",NA,3,"Accomplished","2013/08/27","24","Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","BA925A3F0D8831CD","N","0811_9574_ACTP","2017/01/14","3969533010602_081105RXBFY10051001","5B8FD15CDBD45EF8","2017/02/24",1069.69,0.000431210942476,0.12903251443
3637,246801,"081105RXBFY10051001","081105","1111","Broadcast Burning - Covers a majority of the unit","N/A",1069,"ACRES","08","11","05","NC","FS","08","21",NA,NA,0,0,NA,NA,NA,1069,1025,"ACRES","2010/03/01","2010/04/05","2010/04/05",2010,2010,2010,2010,"3","WFHF","300","301",35,"10975","(PALS)LOST BEAR EAST PRESCRIBED BURN",NA,NA,NA,NA,NA,"2640629010602","2514442010602","RXBFY10051","001","A","Broadcast Burn","RX BURN BIG LOST BEAR FY10","RX BURN LOST BEAR EAST FY10","FA","23564","897885010602","Y","CWPP Equivalent","Fire","Helitorch","Prescribed Burn",NA,3,"Accomplished","2013/08/27","24","Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","BA925A3F0D8831CD","N","0811_9574_ACTP","2017/01/14","2640629010602_081105RXBFY10051001","5B8FD15C98E37A26","2017/02/24",1069.69,0.000431210942476,0.12903251443
3638,246802,"081105RXBFY10051001","081105","1111","Broadcast Burning - Covers a majority of the unit","N/A",1069,"ACRES","08","11","05","NC","FS","08","21",NA,NA,0,0,NA,NA,NA,1069,1025,"ACRES","2012/10/30","2013/03/11","2013/03/12",2013,2013,2013,2013,"3","WFHF","300","310",12.02,"10975","(PALS)LOST BEAR EAST PRESCRIBED BURN","GRANDFATHER RESTORATION PROJECT","CFLR019","CFLRP",NA,NA,"3969533010602","2514442010602","RXBFY10051","001","A","Broadcast Burn","RX BURN BIG LOST BEAR FY10","RX BURN LOST BEAR EAST FY10","FA","23564","897885010602","Y","CWPP Equivalent","Fire","Aerial Ignition Device","Prescribed Burn",NA,3,"Accomplished","2013/08/27","24","Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","BA925A3F0D8831CD","N","0811_9574_ACTP","2017/01/14","3969533010602_081105RXBFY10051001","5B8FD15CDBD45EF8","2017/02/24",1069.69,0.000431210942476,0.12903251443
3638,246801,"081105RXBFY10051001","081105","1111","Broadcast Burning - Covers a majority of the unit","N/A",1069,"ACRES","08","11","05","NC","FS","08","21",NA,NA,0,0,NA,NA,NA,1069,1025,"ACRES","2010/03/01","2010/04/05","2010/04/05",2010,2010,2010,2010,"3","WFHF","300","301",35,"10975","(PALS)LOST BEAR EAST PRESCRIBED BURN",NA,NA,NA,NA,NA,"2640629010602","2514442010602","RXBFY10051","001","A","Broadcast Burn","RX BURN BIG LOST BEAR FY10","RX BURN LOST BEAR EAST FY10","FA","23564","897885010602","Y","CWPP Equivalent","Fire","Helitorch","Prescribed Burn",NA,3,"Accomplished","2013/08/27","24","Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","BA925A3F0D8831CD","N","0811_9574_ACTP","2017/01/14","2640629010602_081105RXBFY10051001","5B8FD15C98E37A26","2017/02/24",1069.69,0.000431210942476,0.12903251443
3741,246803,"081105RXBFY10051002","081105","1111","Broadcast Burning - Covers a majority of the unit","N/A",3537,"ACRES","08","11","05","NC","FS","08","21",NA,NA,0,0,NA,NA,NA,3537,3700,"ACRES","2012/10/30","2013/03/08","2013/03/08",2013,2013,2013,2013,"3","WFHF","300","310",12.02,"36286","(PALS)LOST BEAR WEST PRESCRIBED BURN","GRANDFATHER RESTORATION PROJECT","CFLR019","CFLRP",NA,NA,"3969622010602","2514442010602","RXBFY10051","002","A","Broadcast Burn","RX BURN BIG LOST BEAR FY10","RX BURN LOST BEAR WEST FY13","FA","36078","897890010602","Y","CWPP Equivalent","Fire","Aerial Ignition Device","Prescribed Burn",NA,3,"Accomplished","2013/08/27",NA,NA,0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","54250EEE6F4A0ABD","N","0811_9575_ACTP","2017/01/14","3969622010602_081105RXBFY10051002","E5ABEB60AB1B9805","2017/02/24",3538.181,0.00142592600033,0.182525846462
3869,248939,"081102RXB0000002000","081102","1113","Underburn - Low Intensity (Majority of Unit)","N/A",341,"ACRES","08","11","02","NC","FS","08","16","640","3",0,0,NA,NA,NA,341,341,"ACRES","2011/03/25","2011/03/25","2011/03/25",2011,2011,2011,2011,"3","WFHF","101","303",50,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"2954653010602","2955460010602","RXB0000002","000","A","Broadcast Burn","OLD ROUGHY","OLD ROUGHY","FA","1432010602","746052010602","Y","None","Fire","Ping Pong Balls","Fire",NA,3,"Accomplished","2015/01/30","02","GPS  Uncorrected Data",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","6DEF1D9E888B8ACE","N","0811_251_ACTP","2017/01/14","2954653010602_081102RXB0000002000","FE251932FE22BC3E","2017/02/24",332.611,0.000133505413827,0.0677118476061
3873,250478,"081109RXB0000003000","081109","1113","Underburn - Low Intensity (Majority of Unit)","N/A",1062,"ACRES","08","11","09","NC","FS","08","16",NA,NA,0,0,NA,NA,NA,1062,1062,"ACRES","2009/03/07","2009/03/07","2009/03/07",2009,2009,2009,2009,"3","WFHF","101","303",50,"NEPA PEND","NEPA Pending","TUSQUITEE FY 09 BURNING",NA,NA,"N","N","AC1706083010602","AU285184010602","RXB0000003","000","A","Broadcast Burn","JACK DAVIS PRESCRIBED BURN","JACK DAVIS","FA","1432010602","434070010602","Y","None","Fire","Ping Pong Balls","Fire",NA,3,"Accomplished","2011/08/05","20","Digitized Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","D68432AF73965A6B","N","0811_240_ACTP","2017/01/14","AC1706083010602_081109RXB0000003000","93920EA2A2658F3C","2017/02/24",1062.114,0.000424934903466,0.197169294133
3878,250156,"0811080000451013000","081108","4511","Tree Release and Weed","CROWN-TOUCH",34,"ACRES","08","11","08","NC","FS","08","21","500","4",0,0,NA,"NP-3B",NA,31,31,"ACRES","2011/10/30","2012/03/05","2012/05/24",2012,2012,2012,2012,"6","NFVW","100","111",160,"22329","(PALS)HARMON DEN PROJECT",NA,NA,NA,NA,NA,"3245014010602","AU14691010282","0000451013","000","A","Thinning","HARMON DEN VINE CONTROL & CTR","HARMON DEN VINE CONTROL & CTR","FA,CT","24395","13195010282","Y","CWPP Equivalent","Mechanical","Chain Saw","Manual",NA,3,"Accomplished","2013/09/19","03","GPS  Differentially Corrected Data",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","A8F82419F7F0B08B","N","0811_15655_ACTP","2017/01/14","3245014010602_0811080000451013000","8FC33046ADBC6280","2017/02/24",31.147,1.25633332666e-05,0.0188736855942
3880,250478,"081109RXB0000003000","081109","1113","Underburn - Low Intensity (Majority of Unit)","N/A",1062,"ACRES","08","11","09","NC","FS","08","16",NA,NA,0,0,NA,NA,NA,1062,1062,"ACRES","2009/03/07","2009/03/07","2009/03/07",2009,2009,2009,2009,"3","WFHF","101","303",50,"NEPA PEND","NEPA Pending","TUSQUITEE FY 09 BURNING",NA,NA,"N","N","AC1706083010602","AU285184010602","RXB0000003","000","A","Broadcast Burn","JACK DAVIS PRESCRIBED BURN","JACK DAVIS","FA","1432010602","434070010602","Y","None","Fire","Ping Pong Balls","Fire",NA,3,"Accomplished","2011/08/05","20","Digitized Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","D68432AF73965A6B","N","0811_240_ACTP","2017/01/14","AC1706083010602_081109RXB0000003000","93920EA2A2658F3C","2017/02/24",1062.114,0.000424934903466,0.197169294133
3948,250649,"081109RXB0000014001","081109","1113","Underburn - Low Intensity (Majority of Unit)","N/A",125,"ACRES","08","11","09","NC","FS","08","16",NA,NA,0,0,NA,NA,NA,125,125,"ACRES","2012/03/15","2012/03/15","2012/03/15",2012,2012,2012,2012,"3","WFHF","101","302",50,"38068","(PALS)PRESCRIBED BURNS-CHAMBERS CREEK, HANGING DOG BOAT RAMP, RAMSEY BLUFF, CHE",NA,NA,NA,NA,NA,"3517099010602","AU285182010602","RXB0000014","001","A","Broadcast Burn","WHITENER BEND RX BURN","WHITENER BEND RX BURN","FA","34544","833455010602","Y","CWPP","Fire","Drip torch","Fire",NA,3,"Accomplished","2011/08/05","20","Digitized Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","6965BB21B28A0C90","N","0811_613_ACTP","2017/01/14","3517099010602_081109RXB0000014001","438CB956E6EA3A2E","2017/02/24",134.585,5.38640494166e-05,0.043341269112
